"ID";"Counts";"Category"
"P:GO:0034454";1;"Biological Process"
"P:GO:0034389";1;"Biological Process"
"P:GO:0034384";1;"Biological Process"
"P:GO:0034383";1;"Biological Process"
"P:GO:0034382";1;"Biological Process"
"P:GO:0034380";1;"Biological Process"
"P:GO:0034370";1;"Biological Process"
"P:GO:0034260";1;"Biological Process"
"P:GO:0034214";1;"Biological Process"
"P:GO:0034142";1;"Biological Process"
"P:GO:0034116";1;"Biological Process"
"P:GO:0034113";1;"Biological Process"
"P:GO:0034048";1;"Biological Process"
"P:GO:0033690";1;"Biological Process"
"P:GO:0033687";1;"Biological Process"
"P:GO:0033629";1;"Biological Process"
"P:GO:0033599";1;"Biological Process"
"P:GO:0033595";1;"Biological Process"
"P:GO:0033572";1;"Biological Process"
"P:GO:0033554";1;"Biological Process"
"P:GO:0033280";1;"Biological Process"
"P:GO:0033189";1;"Biological Process"
"P:GO:0033160";1;"Biological Process"
"P:GO:0033159";1;"Biological Process"
"P:GO:0033157";1;"Biological Process"
"P:GO:0033144";1;"Biological Process"
"P:GO:0033136";1;"Biological Process"
"P:GO:0033120";1;"Biological Process"
"P:GO:0033089";1;"Biological Process"
"P:GO:0033088";1;"Biological Process"
"P:GO:0033081";1;"Biological Process"
"P:GO:0032980";1;"Biological Process"
"P:GO:0032976";1;"Biological Process"
"P:GO:0032930";1;"Biological Process"
"P:GO:0032886";1;"Biological Process"
"P:GO:0032872";1;"Biological Process"
"P:GO:0032870";1;"Biological Process"
"P:GO:0032819";1;"Biological Process"
"P:GO:0032804";1;"Biological Process"
"P:GO:0032796";1;"Biological Process"
"P:GO:0032792";1;"Biological Process"
"P:GO:0032789";1;"Biological Process"
"P:GO:0032788";1;"Biological Process"
"P:GO:0032780";1;"Biological Process"
"P:GO:0032707";1;"Biological Process"
"P:GO:0032691";1;"Biological Process"
"P:GO:0032602";1;"Biological Process"
"P:GO:0032532";1;"Biological Process"
"P:GO:0032526";1;"Biological Process"
"P:GO:0032489";1;"Biological Process"
"P:GO:0032482";1;"Biological Process"
"P:GO:0032471";1;"Biological Process"
"P:GO:0032465";1;"Biological Process"
"P:GO:0032456";1;"Biological Process"
"P:GO:0032435";1;"Biological Process"
"P:GO:0032429";1;"Biological Process"
"P:GO:0032375";1;"Biological Process"
"P:GO:0032374";1;"Biological Process"
"P:GO:0032370";1;"Biological Process"
"P:GO:0032367";1;"Biological Process"
"P:GO:0032366";1;"Biological Process"
"P:GO:0032305";1;"Biological Process"
"P:GO:0032287";1;"Biological Process"
"P:GO:0032270";1;"Biological Process"
"P:GO:0032233";1;"Biological Process"
"P:GO:0032232";1;"Biological Process"
"P:GO:0032230";1;"Biological Process"
"P:GO:0032196";1;"Biological Process"
"P:GO:0032119";1;"Biological Process"
"P:GO:0032099";1;"Biological Process"
"P:GO:0032088";1;"Biological Process"
"P:GO:0032075";1;"Biological Process"
"P:GO:0032071";1;"Biological Process"
"P:GO:0032057";1;"Biological Process"
"P:GO:0032020";1;"Biological Process"
"P:GO:0032008";1;"Biological Process"
"P:GO:0032007";1;"Biological Process"
"P:GO:0031998";1;"Biological Process"
"P:GO:0031954";1;"Biological Process"
"P:GO:0031649";1;"Biological Process"
"P:GO:0031648";1;"Biological Process"
"P:GO:0031622";1;"Biological Process"
"P:GO:0031587";1;"Biological Process"
"P:GO:0031529";1;"Biological Process"
"P:GO:0031394";1;"Biological Process"
"P:GO:0031346";1;"Biological Process"
"P:GO:0031339";1;"Biological Process"
"P:GO:0031325";1;"Biological Process"
"P:GO:0031323";1;"Biological Process"
"P:GO:0031290";1;"Biological Process"
"P:GO:0031214";1;"Biological Process"
"P:GO:0031146";1;"Biological Process"
"P:GO:0031117";1;"Biological Process"
"P:GO:0031115";1;"Biological Process"
"P:GO:0031113";1;"Biological Process"
"P:GO:0031102";1;"Biological Process"
"P:GO:0031069";1;"Biological Process"
"P:GO:0031047";1;"Biological Process"
"P:GO:0031017";1;"Biological Process"
"P:GO:0030970";1;"Biological Process"
"P:GO:0030968";1;"Biological Process"
"P:GO:0030953";1;"Biological Process"
"P:GO:0030951";1;"Biological Process"
"P:GO:0030902";1;"Biological Process"
"P:GO:0030859";1;"Biological Process"
"P:GO:0030856";1;"Biological Process"
"P:GO:0030852";1;"Biological Process"
"P:GO:0030837";1;"Biological Process"
"P:GO:0030818";1;"Biological Process"
"P:GO:0030801";1;"Biological Process"
"P:GO:0030643";1;"Biological Process"
"P:GO:0030595";1;"Biological Process"
"P:GO:0030573";1;"Biological Process"
"P:GO:0030501";1;"Biological Process"
"P:GO:0030490";1;"Biological Process"
"P:GO:0030433";1;"Biological Process"
"P:GO:0030388";1;"Biological Process"
"P:GO:0030300";1;"Biological Process"
"P:GO:0030279";1;"Biological Process"
"P:GO:0030261";1;"Biological Process"
"P:GO:0030252";1;"Biological Process"
"P:GO:0030217";1;"Biological Process"
"P:GO:0030214";1;"Biological Process"
"P:GO:0030213";1;"Biological Process"
"P:GO:0030207";1;"Biological Process"
"P:GO:0030194";1;"Biological Process"
"P:GO:0030177";1;"Biological Process"
"P:GO:0030166";1;"Biological Process"
"P:GO:0030163";1;"Biological Process"
"P:GO:0030162";1;"Biological Process"
"P:GO:0030111";1;"Biological Process"
"P:GO:0030101";1;"Biological Process"
"P:GO:0030099";1;"Biological Process"
"P:GO:0030097";1;"Biological Process"
"P:GO:0030091";1;"Biological Process"
"P:GO:0030043";1;"Biological Process"
"P:GO:0030042";1;"Biological Process"
"P:GO:0030037";1;"Biological Process"
"P:GO:0030035";1;"Biological Process"
"P:GO:0030033";1;"Biological Process"
"P:GO:0030010";1;"Biological Process"
"P:GO:0030001";1;"Biological Process"
"P:GO:0023021";1;"Biological Process"
"P:GO:0022618";1;"Biological Process"
"P:GO:0022408";1;"Biological Process"
"P:GO:0022400";1;"Biological Process"
"P:GO:0022011";1;"Biological Process"
"P:GO:0021983";1;"Biological Process"
"P:GO:0021965";1;"Biological Process"
"P:GO:0021938";1;"Biological Process"
"P:GO:0021904";1;"Biological Process"
"P:GO:0021894";1;"Biological Process"
"P:GO:0021854";1;"Biological Process"
"P:GO:0021831";1;"Biological Process"
"P:GO:0021799";1;"Biological Process"
"P:GO:0021785";1;"Biological Process"
"P:GO:0021776";1;"Biological Process"
"P:GO:0021775";1;"Biological Process"
"P:GO:0021768";1;"Biological Process"
"P:GO:0021707";1;"Biological Process"
"P:GO:0021700";1;"Biological Process"
"P:GO:0021696";1;"Biological Process"
"P:GO:0021691";1;"Biological Process"
"P:GO:0021682";1;"Biological Process"
"P:GO:0021670";1;"Biological Process"
"P:GO:0021591";1;"Biological Process"
"P:GO:0021587";1;"Biological Process"
"P:GO:0021562";1;"Biological Process"
"P:GO:0021517";1;"Biological Process"
"P:GO:0021513";1;"Biological Process"
"P:GO:0021508";1;"Biological Process"
"P:GO:0019932";1;"Biological Process"
"P:GO:0019885";1;"Biological Process"
"P:GO:0019884";1;"Biological Process"
"P:GO:0019858";1;"Biological Process"
"P:GO:0019857";1;"Biological Process"
"P:GO:0019722";1;"Biological Process"
"P:GO:0019673";1;"Biological Process"
"P:GO:0019563";1;"Biological Process"
"P:GO:0019551";1;"Biological Process"
"P:GO:0019550";1;"Biological Process"
"P:GO:0019538";1;"Biological Process"
"P:GO:0019530";1;"Biological Process"
"P:GO:0019521";1;"Biological Process"
"P:GO:0019388";1;"Biological Process"
"P:GO:0019373";1;"Biological Process"
"P:GO:0019370";1;"Biological Process"
"P:GO:0019363";1;"Biological Process"
"P:GO:0019226";1;"Biological Process"
"P:GO:0019218";1;"Biological Process"
"P:GO:0019081";1;"Biological Process"
"P:GO:0019064";1;"Biological Process"
"P:GO:0019062";1;"Biological Process"
"P:GO:0019048";1;"Biological Process"
"P:GO:0018969";1;"Biological Process"
"P:GO:0018401";1;"Biological Process"
"P:GO:0018279";1;"Biological Process"
"P:GO:0018206";1;"Biological Process"
"P:GO:0018205";1;"Biological Process"
"P:GO:0018158";1;"Biological Process"
"P:GO:0018107";1;"Biological Process"
"P:GO:0018106";1;"Biological Process"
"P:GO:0018105";1;"Biological Process"
"P:GO:0018095";1;"Biological Process"
"P:GO:0018023";1;"Biological Process"
"P:GO:0018022";1;"Biological Process"
"P:GO:0017183";1;"Biological Process"
"P:GO:0017157";1;"Biological Process"
"P:GO:0016584";1;"Biological Process"
"P:GO:0016569";1;"Biological Process"
"P:GO:0016558";1;"Biological Process"
"P:GO:0016480";1;"Biological Process"
"P:GO:0016476";1;"Biological Process"
"P:GO:0016340";1;"Biological Process"
"P:GO:0016339";1;"Biological Process"
"P:GO:0016241";1;"Biological Process"
"P:GO:0016226";1;"Biological Process"
"P:GO:0016202";1;"Biological Process"
"P:GO:0016075";1;"Biological Process"
"P:GO:0016064";1;"Biological Process"
"P:GO:0016049";1;"Biological Process"
"P:GO:0016048";1;"Biological Process"
"P:GO:0015992";1;"Biological Process"
"P:GO:0015991";1;"Biological Process"
"P:GO:0015914";1;"Biological Process"
"P:GO:0015891";1;"Biological Process"
"P:GO:0015889";1;"Biological Process"
"P:GO:0015807";1;"Biological Process"
"P:GO:0015804";1;"Biological Process"
"P:GO:0015758";1;"Biological Process"
"P:GO:0015671";1;"Biological Process"
"P:GO:0014889";1;"Biological Process"
"P:GO:0014823";1;"Biological Process"
"P:GO:0014810";1;"Biological Process"
"P:GO:0014808";1;"Biological Process"
"P:GO:0014076";1;"Biological Process"
"P:GO:0014044";1;"Biological Process"
"P:GO:0014041";1;"Biological Process"
"P:GO:0014009";1;"Biological Process"
"P:GO:0010998";1;"Biological Process"
"P:GO:0010989";1;"Biological Process"
"P:GO:0010988";1;"Biological Process"
"P:GO:0010987";1;"Biological Process"
"P:GO:0010952";1;"Biological Process"
"P:GO:0010934";1;"Biological Process"
"P:GO:0010918";1;"Biological Process"
"P:GO:0010916";1;"Biological Process"
"P:GO:0010909";1;"Biological Process"
"P:GO:0010907";1;"Biological Process"
"P:GO:0010898";1;"Biological Process"
"P:GO:0010897";1;"Biological Process"
"P:GO:0010888";1;"Biological Process"
"P:GO:0010886";1;"Biological Process"
"P:GO:0010884";1;"Biological Process"
"P:GO:0010875";1;"Biological Process"
"P:GO:0010839";1;"Biological Process"
"P:GO:0010838";1;"Biological Process"
"P:GO:0010827";1;"Biological Process"
"P:GO:0010826";1;"Biological Process"
"P:GO:0010824";1;"Biological Process"
"P:GO:0010820";1;"Biological Process"
"P:GO:0010810";1;"Biological Process"
"P:GO:0010807";1;"Biological Process"
"P:GO:0010804";1;"Biological Process"
"P:GO:0010801";1;"Biological Process"
"P:GO:0010793";1;"Biological Process"
"P:GO:0010765";1;"Biological Process"
"P:GO:0010762";1;"Biological Process"
"P:GO:0010761";1;"Biological Process"
"P:GO:0010734";1;"Biological Process"
"P:GO:0010727";1;"Biological Process"
"P:GO:0010717";1;"Biological Process"
"P:GO:0010714";1;"Biological Process"
"P:GO:0010666";1;"Biological Process"
"P:GO:0010637";1;"Biological Process"
"P:GO:0010634";1;"Biological Process"
"P:GO:0010632";1;"Biological Process"
"P:GO:0010625";1;"Biological Process"
"P:GO:0010613";1;"Biological Process"
"P:GO:0010608";1;"Biological Process"
"P:GO:0010593";1;"Biological Process"
"P:GO:0010557";1;"Biological Process"
"P:GO:0010543";1;"Biological Process"
"P:GO:0010535";1;"Biological Process"
"P:GO:0010524";1;"Biological Process"
"P:GO:0010509";1;"Biological Process"
"P:GO:0010508";1;"Biological Process"
"P:GO:0010470";1;"Biological Process"
"P:GO:0010447";1;"Biological Process"
"P:GO:0010332";1;"Biological Process"
"P:GO:0010310";1;"Biological Process"
"P:GO:0010265";1;"Biological Process"
"P:GO:0010248";1;"Biological Process"
"P:GO:0010243";1;"Biological Process"
"P:GO:0010226";1;"Biological Process"
"P:GO:0010212";1;"Biological Process"
"P:GO:0010035";1;"Biological Process"
"P:GO:0010032";1;"Biological Process"
"P:GO:0009992";1;"Biological Process"
"P:GO:0009972";1;"Biological Process"
"P:GO:0009966";1;"Biological Process"
"P:GO:0009952";1;"Biological Process"
"P:GO:0009913";1;"Biological Process"
"P:GO:0009890";1;"Biological Process"
"P:GO:0009744";1;"Biological Process"
"P:GO:0009725";1;"Biological Process"
"P:GO:0009650";1;"Biological Process"
"P:GO:0009435";1;"Biological Process"
"P:GO:0009411";1;"Biological Process"
"P:GO:0009311";1;"Biological Process"
"P:GO:0009304";1;"Biological Process"
"P:GO:0009303";1;"Biological Process"
"P:GO:0009299";1;"Biological Process"
"P:GO:0009298";1;"Biological Process"
"P:GO:0009266";1;"Biological Process"
"P:GO:0009259";1;"Biological Process"
"P:GO:0009258";1;"Biological Process"
"P:GO:0009190";1;"Biological Process"
"P:GO:0009168";1;"Biological Process"
"P:GO:0008652";1;"Biological Process"
"P:GO:0008635";1;"Biological Process"
"P:GO:0008630";1;"Biological Process"
"P:GO:0008625";1;"Biological Process"
"P:GO:0008334";1;"Biological Process"
"P:GO:0008298";1;"Biological Process"
"P:GO:0008286";1;"Biological Process"
"P:GO:0008211";1;"Biological Process"
"P:GO:0008209";1;"Biological Process"
"P:GO:0008207";1;"Biological Process"
"P:GO:0008090";1;"Biological Process"
"P:GO:0008088";1;"Biological Process"
"P:GO:0008053";1;"Biological Process"
"P:GO:0008049";1;"Biological Process"
"P:GO:0008037";1;"Biological Process"
"P:GO:0008015";1;"Biological Process"
"P:GO:0007628";1;"Biological Process"
"P:GO:0007623";1;"Biological Process"
"P:GO:0007620";1;"Biological Process"
"P:GO:0007616";1;"Biological Process"
"P:GO:0007565";1;"Biological Process"
"P:GO:0007520";1;"Biological Process"
"P:GO:0007442";1;"Biological Process"
"P:GO:0007422";1;"Biological Process"
"P:GO:0007418";1;"Biological Process"
"P:GO:0007416";1;"Biological Process"
"P:GO:0007413";1;"Biological Process"
"P:GO:0007389";1;"Biological Process"
"P:GO:0007369";1;"Biological Process"
"P:GO:0007341";1;"Biological Process"
"P:GO:0007289";1;"Biological Process"
"P:GO:0007281";1;"Biological Process"
"P:GO:0007274";1;"Biological Process"
"P:GO:0007271";1;"Biological Process"
"P:GO:0007268";1;"Biological Process"
"P:GO:0007250";1;"Biological Process"
"P:GO:0007221";1;"Biological Process"
"P:GO:0007205";1;"Biological Process"
"P:GO:0007193";1;"Biological Process"
"P:GO:0007190";1;"Biological Process"
"P:GO:0007167";1;"Biological Process"
"P:GO:0007143";1;"Biological Process"
"P:GO:0007140";1;"Biological Process"
"P:GO:0007130";1;"Biological Process"
"P:GO:0007098";1;"Biological Process"
"P:GO:0007089";1;"Biological Process"
"P:GO:0007080";1;"Biological Process"
"P:GO:0007079";1;"Biological Process"
"P:GO:0007076";1;"Biological Process"
"P:GO:0007031";1;"Biological Process"
"P:GO:0007028";1;"Biological Process"
"P:GO:0007026";1;"Biological Process"
"P:GO:0007021";1;"Biological Process"
"P:GO:0007009";1;"Biological Process"
"P:GO:0006998";1;"Biological Process"
"P:GO:0006975";1;"Biological Process"
"P:GO:0006972";1;"Biological Process"
"P:GO:0006941";1;"Biological Process"
"P:GO:0006927";1;"Biological Process"
"P:GO:0006900";1;"Biological Process"
"P:GO:0006895";1;"Biological Process"
"P:GO:0006893";1;"Biological Process"
"P:GO:0006887";1;"Biological Process"
"P:GO:0006885";1;"Biological Process"
"P:GO:0006880";1;"Biological Process"
"P:GO:0006865";1;"Biological Process"
"P:GO:0006836";1;"Biological Process"
"P:GO:0006829";1;"Biological Process"
"P:GO:0006828";1;"Biological Process"
"P:GO:0006817";1;"Biological Process"
"P:GO:0006813";1;"Biological Process"
"P:GO:0006808";1;"Biological Process"
"P:GO:0006801";1;"Biological Process"
"P:GO:0006776";1;"Biological Process"
"P:GO:0006772";1;"Biological Process"
"P:GO:0006768";1;"Biological Process"
"P:GO:0006754";1;"Biological Process"
"P:GO:0006750";1;"Biological Process"
"P:GO:0006740";1;"Biological Process"
"P:GO:0006707";1;"Biological Process"
"P:GO:0006703";1;"Biological Process"
"P:GO:0006699";1;"Biological Process"
"P:GO:0006690";1;"Biological Process"
"P:GO:0006680";1;"Biological Process"
"P:GO:0006672";1;"Biological Process"
"P:GO:0006663";1;"Biological Process"
"P:GO:0006661";1;"Biological Process"
"P:GO:0006626";1;"Biological Process"
"P:GO:0006625";1;"Biological Process"
"P:GO:0006621";1;"Biological Process"
"P:GO:0006600";1;"Biological Process"
"P:GO:0006584";1;"Biological Process"
"P:GO:0006573";1;"Biological Process"
"P:GO:0006549";1;"Biological Process"
"P:GO:0006541";1;"Biological Process"
"P:GO:0006533";1;"Biological Process"
"P:GO:0006532";1;"Biological Process"
"P:GO:0006517";1;"Biological Process"
"P:GO:0006515";1;"Biological Process"
"P:GO:0006509";1;"Biological Process"
"P:GO:0006487";1;"Biological Process"
"P:GO:0006450";1;"Biological Process"
"P:GO:0006436";1;"Biological Process"
"P:GO:0006423";1;"Biological Process"
"P:GO:0006419";1;"Biological Process"
"P:GO:0006402";1;"Biological Process"
"P:GO:0006400";1;"Biological Process"
"P:GO:0006383";1;"Biological Process"
"P:GO:0006369";1;"Biological Process"
"P:GO:0006367";1;"Biological Process"
"P:GO:0006360";1;"Biological Process"
"P:GO:0006359";1;"Biological Process"
"P:GO:0006352";1;"Biological Process"
"P:GO:0006275";1;"Biological Process"
"P:GO:0006241";1;"Biological Process"
"P:GO:0006228";1;"Biological Process"
"P:GO:0006221";1;"Biological Process"
"P:GO:0006220";1;"Biological Process"
"P:GO:0006211";1;"Biological Process"
"P:GO:0006207";1;"Biological Process"
"P:GO:0006203";1;"Biological Process"
"P:GO:0006195";1;"Biological Process"
"P:GO:0006189";1;"Biological Process"
"P:GO:0006183";1;"Biological Process"
"P:GO:0006182";1;"Biological Process"
"P:GO:0006164";1;"Biological Process"
"P:GO:0006163";1;"Biological Process"
"P:GO:0006144";1;"Biological Process"
"P:GO:0006122";1;"Biological Process"
"P:GO:0006114";1;"Biological Process"
"P:GO:0006108";1;"Biological Process"
"P:GO:0006105";1;"Biological Process"
"P:GO:0006104";1;"Biological Process"
"P:GO:0006102";1;"Biological Process"
"P:GO:0006090";1;"Biological Process"
"P:GO:0006089";1;"Biological Process"
"P:GO:0006085";1;"Biological Process"
"P:GO:0006084";1;"Biological Process"
"P:GO:0006072";1;"Biological Process"
"P:GO:0006054";1;"Biological Process"
"P:GO:0006048";1;"Biological Process"
"P:GO:0006045";1;"Biological Process"
"P:GO:0006044";1;"Biological Process"
"P:GO:0006042";1;"Biological Process"
"P:GO:0006032";1;"Biological Process"
"P:GO:0006030";1;"Biological Process"
"P:GO:0006024";1;"Biological Process"
"P:GO:0006013";1;"Biological Process"
"P:GO:0006011";1;"Biological Process"
"P:GO:0006000";1;"Biological Process"
"P:GO:0005997";1;"Biological Process"
"P:GO:0005977";1;"Biological Process"
"P:GO:0005513";1;"Biological Process"
"P:GO:0003376";1;"Biological Process"
"P:GO:0003360";1;"Biological Process"
"P:GO:0003341";1;"Biological Process"
"P:GO:0003334";1;"Biological Process"
"P:GO:0003283";1;"Biological Process"
"P:GO:0003281";1;"Biological Process"
"P:GO:0003279";1;"Biological Process"
"P:GO:0003254";1;"Biological Process"
"P:GO:0003229";1;"Biological Process"
"P:GO:0003215";1;"Biological Process"
"P:GO:0003203";1;"Biological Process"
"P:GO:0003181";1;"Biological Process"
"P:GO:0003170";1;"Biological Process"
"P:GO:0003143";1;"Biological Process"
"P:GO:0003104";1;"Biological Process"
"P:GO:0003095";1;"Biological Process"
"P:GO:0003091";1;"Biological Process"
"P:GO:0003081";1;"Biological Process"
"P:GO:0003064";1;"Biological Process"
"P:GO:0003009";1;"Biological Process"
"P:GO:0002925";1;"Biological Process"
"P:GO:0002862";1;"Biological Process"
"P:GO:0002839";1;"Biological Process"
"P:GO:0002828";1;"Biological Process"
"P:GO:0002821";1;"Biological Process"
"P:GO:0002740";1;"Biological Process"
"P:GO:0002726";1;"Biological Process"
"P:GO:0002639";1;"Biological Process"
"P:GO:0002551";1;"Biological Process"
"P:GO:0002502";1;"Biological Process"
"P:GO:0002481";1;"Biological Process"
"P:GO:0002358";1;"Biological Process"
"P:GO:0002352";1;"Biological Process"
"P:GO:0002333";1;"Biological Process"
"P:GO:0002327";1;"Biological Process"
"P:GO:0002318";1;"Biological Process"
"P:GO:0002244";1;"Biological Process"
"P:GO:0002237";1;"Biological Process"
"P:GO:0002093";1;"Biological Process"
"P:GO:0002091";1;"Biological Process"
"P:GO:0002088";1;"Biological Process"
"P:GO:0002076";1;"Biological Process"
"P:GO:0002072";1;"Biological Process"
"P:GO:0002071";1;"Biological Process"
"P:GO:0002062";1;"Biological Process"
"P:GO:0002040";1;"Biological Process"
"P:GO:0002026";1;"Biological Process"
"P:GO:0002011";1;"Biological Process"
"P:GO:0001964";1;"Biological Process"
"P:GO:0001961";1;"Biological Process"
"P:GO:0001951";1;"Biological Process"
"P:GO:0001947";1;"Biological Process"
"P:GO:0001922";1;"Biological Process"
"P:GO:0001867";1;"Biological Process"
"P:GO:0001845";1;"Biological Process"
"P:GO:0001844";1;"Biological Process"
"P:GO:0001842";1;"Biological Process"
"P:GO:0001841";1;"Biological Process"
"P:GO:0001837";1;"Biological Process"
"P:GO:0001836";1;"Biological Process"
"P:GO:0001824";1;"Biological Process"
"P:GO:0001819";1;"Biological Process"
"P:GO:0001817";1;"Biological Process"
"P:GO:0001816";1;"Biological Process"
"P:GO:0001783";1;"Biological Process"
"P:GO:0001782";1;"Biological Process"
"P:GO:0001779";1;"Biological Process"
"P:GO:0001777";1;"Biological Process"
"P:GO:0001776";1;"Biological Process"
"P:GO:0001771";1;"Biological Process"
"P:GO:0001765";1;"Biological Process"
"P:GO:0001732";1;"Biological Process"
"P:GO:0001731";1;"Biological Process"
"P:GO:0001678";1;"Biological Process"
"P:GO:0001554";1;"Biological Process"
"P:GO:0001553";1;"Biological Process"
"P:GO:0001539";1;"Biological Process"
"P:GO:0000920";1;"Biological Process"
"P:GO:0000910";1;"Biological Process"
"P:GO:0000724";1;"Biological Process"
"P:GO:0000712";1;"Biological Process"
"P:GO:0000711";1;"Biological Process"
"P:GO:0000470";1;"Biological Process"
"P:GO:0000469";1;"Biological Process"
"P:GO:0000462";1;"Biological Process"
"P:GO:0000460";1;"Biological Process"
"P:GO:0000387";1;"Biological Process"
"P:GO:0000375";1;"Biological Process"
"P:GO:0000303";1;"Biological Process"
"P:GO:0000281";1;"Biological Process"
"P:GO:0000255";1;"Biological Process"
"P:GO:0000245";1;"Biological Process"
"P:GO:0000244";1;"Biological Process"
"P:GO:0000188";1;"Biological Process"
"P:GO:0000132";1;"Biological Process"
"P:GO:0000088";1;"Biological Process"
"P:GO:0000077";1;"Biological Process"
"P:GO:0000070";1;"Biological Process"
"P:GO:0000055";1;"Biological Process"
"P:GO:0000012";1;"Biological Process"
"F:GO:1990829";1;"Molecular Function"
"F:GO:1990715";1;"Molecular Function"
"F:GO:1990446";1;"Molecular Function"
"F:GO:1990381";1;"Molecular Function"
"F:GO:1990247";1;"Molecular Function"
"F:GO:1990226";1;"Molecular Function"
"F:GO:1904288";1;"Molecular Function"
"F:GO:1902936";1;"Molecular Function"
"F:GO:1901981";1;"Molecular Function"
"F:GO:0102008";1;"Molecular Function"
"F:GO:0098847";1;"Molecular Function"
"F:GO:0097602";1;"Molecular Function"
"F:GO:0097200";1;"Molecular Function"
"F:GO:0097157";1;"Molecular Function"
"F:GO:0097153";1;"Molecular Function"
"F:GO:0080130";1;"Molecular Function"
"F:GO:0072542";1;"Molecular Function"
"F:GO:0072541";1;"Molecular Function"
"F:GO:0071889";1;"Molecular Function"
"F:GO:0071532";1;"Molecular Function"
"F:GO:0071209";1;"Molecular Function"
"F:GO:0071208";1;"Molecular Function"
"F:GO:0070579";1;"Molecular Function"
"F:GO:0070569";1;"Molecular Function"
"F:GO:0070530";1;"Molecular Function"
"F:GO:0070463";1;"Molecular Function"
"F:GO:0070404";1;"Molecular Function"
"F:GO:0070403";1;"Molecular Function"
"F:GO:0070402";1;"Molecular Function"
"F:GO:0070401";1;"Molecular Function"
"F:GO:0070325";1;"Molecular Function"
"F:GO:0070300";1;"Molecular Function"
"F:GO:0070290";1;"Molecular Function"
"F:GO:0070097";1;"Molecular Function"
"F:GO:0070061";1;"Molecular Function"
"F:GO:0070053";1;"Molecular Function"
"F:GO:0070051";1;"Molecular Function"
"F:GO:0070034";1;"Molecular Function"
"F:GO:0060228";1;"Molecular Function"
"F:GO:0060090";1;"Molecular Function"
"F:GO:0052650";1;"Molecular Function"
"F:GO:0052642";1;"Molecular Function"
"F:GO:0051539";1;"Molecular Function"
"F:GO:0051536";1;"Molecular Function"
"F:GO:0051434";1;"Molecular Function"
"F:GO:0051021";1;"Molecular Function"
"F:GO:0050750";1;"Molecular Function"
"F:GO:0050733";1;"Molecular Function"
"F:GO:0050681";1;"Molecular Function"
"F:GO:0050610";1;"Molecular Function"
"F:GO:0050501";1;"Molecular Function"
"F:GO:0050294";1;"Molecular Function"
"F:GO:0050051";1;"Molecular Function"
"F:GO:0050038";1;"Molecular Function"
"F:GO:0048029";1;"Molecular Function"
"F:GO:0048027";1;"Molecular Function"
"F:GO:0048020";1;"Molecular Function"
"F:GO:0048018";1;"Molecular Function"
"F:GO:0047939";1;"Molecular Function"
"F:GO:0047801";1;"Molecular Function"
"F:GO:0047787";1;"Molecular Function"
"F:GO:0047374";1;"Molecular Function"
"F:GO:0047280";1;"Molecular Function"
"F:GO:0047105";1;"Molecular Function"
"F:GO:0046961";1;"Molecular Function"
"F:GO:0046912";1;"Molecular Function"
"F:GO:0046873";1;"Molecular Function"
"F:GO:0045505";1;"Molecular Function"
"F:GO:0045502";1;"Molecular Function"
"F:GO:0045499";1;"Molecular Function"
"F:GO:0045295";1;"Molecular Function"
"F:GO:0045127";1;"Molecular Function"
"F:GO:0044389";1;"Molecular Function"
"F:GO:0044323";1;"Molecular Function"
"F:GO:0043795";1;"Molecular Function"
"F:GO:0043621";1;"Molecular Function"
"F:GO:0043325";1;"Molecular Function"
"F:GO:0043274";1;"Molecular Function"
"F:GO:0043237";1;"Molecular Function"
"F:GO:0043024";1;"Molecular Function"
"F:GO:0042954";1;"Molecular Function"
"F:GO:0042805";1;"Molecular Function"
"F:GO:0042731";1;"Molecular Function"
"F:GO:0042626";1;"Molecular Function"
"F:GO:0042608";1;"Molecular Function"
"F:GO:0042605";1;"Molecular Function"
"F:GO:0042562";1;"Molecular Function"
"F:GO:0042166";1;"Molecular Function"
"F:GO:0042131";1;"Molecular Function"
"F:GO:0036435";1;"Molecular Function"
"F:GO:0036393";1;"Molecular Function"
"F:GO:0036313";1;"Molecular Function"
"F:GO:0036312";1;"Molecular Function"
"F:GO:0036140";1;"Molecular Function"
"F:GO:0036139";1;"Molecular Function"
"F:GO:0035800";1;"Molecular Function"
"F:GO:0035731";1;"Molecular Function"
"F:GO:0035730";1;"Molecular Function"
"F:GO:0035650";1;"Molecular Function"
"F:GO:0035639";1;"Molecular Function"
"F:GO:0035605";1;"Molecular Function"
"F:GO:0035473";1;"Molecular Function"
"F:GO:0035259";1;"Molecular Function"
"F:GO:0035254";1;"Molecular Function"
"F:GO:0035091";1;"Molecular Function"
"F:GO:0035064";1;"Molecular Function"
"F:GO:0035035";1;"Molecular Function"
"F:GO:0034713";1;"Molecular Function"
"F:GO:0034701";1;"Molecular Function"
"F:GO:0034452";1;"Molecular Function"
"F:GO:0034237";1;"Molecular Function"
"F:GO:0034236";1;"Molecular Function"
"F:GO:0034190";1;"Molecular Function"
"F:GO:0033897";1;"Molecular Function"
"F:GO:0033613";1;"Molecular Function"
"F:GO:0032567";1;"Molecular Function"
"F:GO:0032564";1;"Molecular Function"
"F:GO:0032182";1;"Molecular Function"
"F:GO:0032052";1;"Molecular Function"
"F:GO:0032051";1;"Molecular Function"
"F:GO:0032036";1;"Molecular Function"
